gw,fixture,element,web_name,team,opponent,pos,price,xp_attack,xp_defence,xp_dc,exp_minutes,xp_bonus,xp
3,30,426,B.Fernandes,MUN,EVE,MID,12.0,3.907915993116382,0.19774185602566005,0.11933410404624276,67.5,2.707558596450395,8.469482034141127
3,29,12,Saka,ARS,CHE,MID,9.5,2.994752690615682,0.38981900187947527,0.11933410404624276,67.5,1.0861665002933947,6.154585823589493
3,23,115,De Cuyper,BHA,LEE,DEF,4.7,2.734294122833894,1.0244101286921174,0.2122571428571429,67.5,0.5296313326518337,6.044184172203092
3,26,411,Haaland,MCI,COV,FWD,15.5,2.9844363849423776,0.0,0.0,67.5,1.358262843978214,5.918269496445142
3,28,480,Gibbs-White,NFO,TOT,MID,7.9,2.890615670252197,0.3501403046769303,0.11933410404624276,67.5,0.7664619629769824,5.716491738824328
3,30,427,Mbeumo,MUN,EVE,MID,7.9,3.264954481966328,0.19774185602566005,0.11933410404624276,67.5,0.23755114895290239,5.210536397578648
3,26,388,Guéhi,MCI,COV,DEF,6.0,1.5568641754787964,1.6643964974148258,0.2122571428571429,67.5,0.23322693413963363,5.1926018927475415
3,26,398,Foden,MCI,COV,MID,7.0,2.4042162018602276,0.4485087859240424,0.11933410404624276,67.5,0.6136313881277689,4.956078667186976
3,21,316,Emersonn,IPS,LIV,FWD,5.5,2.7500484312490023,0.0,0.0,67.5,0.6644253617251487,4.947911542551444
3,26,387,O'Reilly,MCI,COV,DEF,6.5,1.1039052367168003,1.6643964974148258,0.2122571428571429,67.5,0.10036928185451176,4.601838001554486
3,26,391,Gvardiol,MCI,COV,DEF,5.6,0.8652802311144023,1.6643964974148258,0.2122571428571429,67.5,0.3086247130312455,4.592254806961261
3,22,565,M.Sangaré,BRE,SUN,MID,5.7,1.1485774009505545,0.33184223167318116,0.7449341040462428,67.5,0.8394926760415078,4.59040495494502
3,21,368,Szoboszlai,LIV,IPS,MID,7.0,1.773065377527155,0.1671704287913721,0.43213410404624275,67.5,0.6028067681907439,4.477929153803038
3,30,249,Barry,EVE,MUN,FWD,5.5,2.776685534861319,0.0,0.0,67.5,0.15236072648872453,4.462965593323874
3,21,591,Enciso,IPS,LIV,MID,5.5,2.020568074236527,0.15693264028576975,0.11933410404624276,67.5,0.6186846408407013,4.440177519575722
3,22,106,Thiago,BRE,SUN,FWD,8.0,2.8059988746619613,0.0,0.0,67.5,0.07278677895563962,4.393841954129649
3,29,4,Gabriel,ARS,CHE,DEF,8.0,0.8570226110156314,1.3826414312195734,0.5250571428571429,67.5,0.2263765608377682,4.385188655021025
3,25,279,Ajayi,HUL,AVL,DEF,4.1,1.0582153074333622,1.0618847113379788,0.2122571428571429,67.5,0.5267390789121227,4.37855392331567
3,25,586,Mendy,HUL,AVL,DEF,4.0,0.8154481002159426,1.0618847113379788,0.6563214285714286,67.5,0.3286993637117852,4.374974063719109
3,24,224,Nketiah,CRY,FUL,FWD,5.5,2.4667859569133084,0.0,0.0,67.5,0.32378507631490033,4.326138239451095
3,29,8,Calafiori,ARS,CHE,DEF,5.7,0.886289301248238,1.3826414312195734,0.2122571428571429,67.5,0.3337985935147413,4.295946237415257
3,26,390,Rúben,MCI,COV,DEF,5.5,0.7044386080978325,1.6643964974148258,0.2122571428571429,67.5,0.13500697801658565,4.262296982347116
3,29,10,White,ARS,CHE,DEF,5.5,0.586661765725745,1.3826414312195734,0.2122571428571429,67.5,0.4337689982207106,4.218329338023172
3,26,397,Semenyo,MCI,COV,MID,8.5,1.8618973701936379,0.4485087859240424,0.11933410404624276,67.5,0.2724641869372989,4.216610697101222
3,21,379,Isak,LIV,IPS,FWD,9.0,2.366040026439113,0.0,0.0,67.5,0.22173843778275604,4.190778464221869
3,22,86,Lewis-Potter,BRE,SUN,MID,5.5,1.5619204321661844,0.33184223167318116,0.11933410404624276,67.5,0.5951429128076513,4.190437735754211
3,28,469,N.Williams,NFO,TOT,DEF,5.0,0.6951893009736732,1.1855826556896158,0.5250571428571429,67.5,0.2253300093525327,4.158292733599783
3,26,399,Cherki,MCI,COV,MID,7.8,1.830936517570358,0.26784348213110976,0.08908092485549132,44.4,0.8486165449208135,4.091119699582756
3,26,237,Ndiaye,MCI,COV,MID,5.9,1.0531763953861806,0.4485087859240424,0.7449341040462428,67.5,0.25525270655645116,4.075745778320684
3,25,277,Egan,HUL,AVL,DEF,4.0,0.3476873040874877,1.0618847113379788,0.8378571428571431,67.5,0.2810754611688206,4.0529748412599895
3,21,367,Gakpo,LIV,IPS,MID,7.1,1.5419917547617217,0.1671704287913721,0.43213410404624275,67.5,0.3490874322562264,4.0469103416425884
3,24,569,Gonzalo,FUL,CRY,FWD,6.0,2.10325072812858,0.0,0.0,67.5,0.3747263117296822,4.022235583945754
3,28,483,Ndoye,NFO,TOT,MID,5.5,1.6285712723349735,0.3501403046769303,0.11933410404624276,67.5,0.3597076402927146,4.0213165370554655
3,29,165,João Pedro,CHE,ARS,FWD,7.7,1.3075072370842808,0.0,0.0,67.5,1.159763783633093,3.9940859191372384
3,28,472,Murillo,NFO,TOT,DEF,5.5,0.6211217262075422,1.1855826556896158,0.5250571428571429,67.5,0.13164934009738496,3.971340442316474
3,22,88,Kayode,BRE,SUN,DEF,4.6,0.9107314752598128,1.092589289428265,0.2122571428571429,67.5,0.2303075843395707,3.9452943316637965
3,22,94,Schade,BRE,SUN,MID,6.0,1.734898042712227,0.33184223167318116,0.11933410404624276,67.5,0.2299621113648204,3.9298852972005447
3,30,236,Dewsbury-Hall,EVE,MUN,MID,6.5,1.6729693548532054,0.09359576693384676,0.11933410404624276,67.5,0.5333602949607783,3.929828938823742
3,29,15,Ødegaard,ARS,CHE,MID,6.6,1.498346838331349,0.38981900187947527,0.11933410404624276,67.5,0.317168303855951,3.927668248113018
3,23,335,Stach,LEE,BHA,MID,6.0,0.8584923466724215,0.14681255831290713,0.7449341040462428,67.5,0.618535884707896,3.920487430674883
3,27,449,Hall,NEW,BOU,DEF,5.1,0.7690306000369327,0.2925863594434443,0.8378571428571431,67.5,0.4850363135348346,3.91306188646059
3,30,428,Cunha,MUN,EVE,MID,7.9,1.703136192621578,0.19774185602566005,0.11933410404624276,67.5,0.3576739898521371,3.91256399942338
3,22,84,Collins,BRE,SUN,DEF,5.5,0.7924951041424926,1.092589289428265,0.5250571428571429,67.5,0.13925785057457446,3.9069769703077593
3,23,124,Groß,BHA,LEE,MID,5.5,0.9964921140907785,0.3186110475209443,0.11933410404624276,67.5,1.0424931460294373,3.8804194092424145
3,25,572,Tzolakis,HUL,AVL,GK,4.6,0.004241925818836577,1.5342452142944825,0.0,67.5,0.6784804329977392,3.7995130276565128
3,27,67,Rayan,BOU,NEW,MID,6.5,1.7681153328043948,0.19317338105721318,0.11933410404624276,67.5,0.15168792316438262,3.7986613684853605
3,23,127,Gomez,BHA,LEE,MID,5.0,1.61691519033272,0.3186110475209443,0.11933410404624276,67.5,0.26411485627361386,3.7478630084626197
3,28,486,McAtee,NFO,TOT,MID,5.5,1.1089538382591635,0.3501403046769303,0.11933410404624276,67.5,0.6342152608822499,3.73784435283361
3,22,87,Ajer,BRE,SUN,DEF,4.5,0.3035992210016525,1.092589289428265,0.8378571428571431,67.5,0.10219776865745069,3.6994927294237354
3,21,562,Maeda,IPS,LIV,MID,5.4,1.6750977741432627,0.15693264028576975,0.11933410404624276,67.5,0.19690279043634948,3.671250600768126
3,27,68,Tavernier,BOU,NEW,MID,6.0,1.4175521633047894,0.19317338105721318,0.11933410404624276,67.5,0.549134095765629,3.6432479169410774
3,25,46,Barkley,AVL,HUL,MID,5.0,1.0892476336294263,0.2423554167649939,0.11933410404624276,67.5,0.6343923659217569,3.636916182515433
3,28,491,Igor Jesus,NFO,TOT,FWD,5.9,2.0774208678074677,0.0,0.0,67.5,0.135175455193349,3.630271421125544
3,21,315,Fatawu,IPS,LIV,MID,5.5,1.3324748247477833,0.15693264028576975,0.11933410404624276,67.5,0.6530098411914323,3.622096652169519
3,29,154,Palmer,CHE,ARS,MID,9.6,1.0758585094979074,0.13475400503384105,0.11933410404624276,67.5,0.7943325969506996,3.6217699226059468
3,26,393,Khusanov,MCI,COV,DEF,5.5,0.02029045641118682,1.6643964974148258,0.2122571428571429,67.5,0.1332299509812393,3.5761582052377254
3,29,13,Rice,ARS,CHE,MID,7.5,1.0371209134781805,0.38981900187947527,0.43213410404624275,67.5,0.15432190015018962,3.5744077660882514
3,28,471,Milenković,NFO,TOT,DEF,5.5,0.22244460308063305,1.1855826556896158,0.5250571428571429,67.5,0.06224019974642132,3.526324601373813
3,28,473,Aina,NFO,TOT,DEF,4.5,0.6872120226006418,1.1855826556896158,0.2122571428571429,67.5,0.2320424145758451,3.524178824879297
3,26,384,Donnarumma,MCI,COV,GK,5.5,0.0,1.9492907537004986,0.0,67.5,0.0637612047988975,3.5101696055582194
3,29,26,Havertz,ARS,CHE,FWD,7.5,1.7985696778176954,0.0,0.0,67.5,0.16136427604600684,3.4927433126158687
3,25,282,Giles,HUL,AVL,DEF,4.0,0.46588595848456754,1.0618847113379788,0.2122571428571429,67.5,0.226536863890221,3.4899736851596668
3,21,309,Núñez,IPS,LIV,MID,5.0,0.9659251381229405,0.15693264028576975,0.43213410404624275,67.5,0.3914360214031919,3.467264405983967
3,24,268,King,FUL,CRY,MID,5.5,1.2111729776151883,0.2817554858610161,0.11933410404624276,67.5,0.3741399914204924,3.463821163594102
3,27,69,Scott,BOU,NEW,MID,6.0,0.7417803569765302,0.19317338105721318,0.43213410404624275,67.5,0.716410055984394,3.463412387659785
3,22,98,Janelt,BRE,SUN,MID,5.0,1.120564225478304,0.33184223167318116,0.43213410404624275,67.5,0.4655290157425154,3.427128154346101
3,26,481,Anderson,MCI,COV,MID,6.4,0.8430071484240245,0.4485087859240424,0.43213410404624275,67.5,0.3452082650381972,3.4024696763109556
3,27,464,Wissa,NEW,BOU,FWD,6.1,1.9603674914221234,0.0,0.0,67.5,0.22755523081009393,3.3980557108241727
3,21,366,Wirtz,LIV,IPS,MID,7.4,1.3122425617275308,0.1671704287913721,0.11933410404624276,67.5,0.3738563904358955,3.397459132876724
3,30,43,Tielemans,MUN,EVE,MID,5.9,0.8882564310371691,0.19774185602566005,0.43213410404624275,67.5,0.25253628885151197,3.3736686799605837
3,23,504,Vuskovic,BHA,LEE,DEF,5.0,0.5354522506549677,1.0244101286921174,0.2122571428571429,67.5,0.0734554041990976,3.370045148211885
3,25,286,Belloumi,HUL,AVL,MID,5.0,0.9807486104972208,0.3258638470990834,0.11933410404624276,67.5,0.37428181911303093,3.327013371415277
3,24,261,Iwobi,FUL,CRY,MID,5.5,0.8797945723408467,0.2817554858610161,0.11933410404624276,67.5,0.4412606266250812,3.2749381773029387
3,27,453,Barnes,NEW,BOU,MID,6.0,1.2431971156284172,0.18822098040819085,0.11933410404624276,67.5,0.1413279936861579,3.2743216084281577
3,29,1,Raya,ARS,CHE,GK,6.0,0.0,1.5441028364999947,0.0,67.5,0.11304806733042475,3.2479887416682574
3,24,210,Wharton,CRY,FUL,MID,5.5,0.5768039106785833,0.23410663950999994,0.43213410404624275,67.5,0.4636895110457344,3.246254541456109
3,22,82,Kelleher,BRE,SUN,GK,5.0,0.005528338904494151,1.422608987860842,0.0,67.5,0.21159404303716978,3.230569207640343
3,29,40,Rogers,CHE,ARS,MID,7.5,1.2009118956160023,0.13475400503384105,0.11933410404624276,67.5,0.2442043778529915,3.2140075184375787
3,29,557,Tzolis,ARS,CHE,MID,6.5,1.131281268247312,0.38981900187947527,0.14916763005780345,67.5,0.18997664244247298,3.2037906089644674
3,22,544,Xhaka,SUN,BRE,MID,5.5,0.5274031387290252,0.1446677182401974,0.43213410404624275,67.5,0.601634677043611,3.1971540124127475
3,25,295,McBurnie,HUL,AVL,FWD,5.5,1.58649468380836,0.0,0.0,67.5,0.21475857441664048,3.1955118023124918
3,27,566,Silva,BOU,NEW,DEF,5.0,0.5813596747269285,0.3231628308456958,0.8378571428571431,67.5,0.07848601739041589,3.195335887628743
3,28,467,Sels,NFO,TOT,GK,5.0,0.006951393846269782,1.4704769119752887,0.0,67.5,0.13877594260736628,3.1888330448293747
3,28,514,Tel,TOT,NFO,MID,5.9,0.9670775839987993,0.16134090232606177,0.11933410404624276,67.5,0.34216935169859564,3.1609268155111985
3,27,459,L.Miley,NEW,BOU,MID,5.5,0.7574774357731195,0.18822098040819085,0.43213410404624275,67.5,0.33141705598633747,3.157077162420787
3,23,114,Boscagli,BHA,LEE,DEF,4.5,0.33891884855917476,1.0244101286921174,0.2122571428571429,67.5,0.22600174751887644,3.153211146726185
3,25,290,Slater,HUL,AVL,MID,4.5,1.0358971436551405,0.3258638470990834,0.11933410404624276,67.5,0.2930783886011449,3.152313407560694
3,24,258,Castagne,FUL,CRY,DEF,4.5,0.39486642182698495,0.8297926700496407,0.2122571428571429,67.5,0.3420338349461265,3.1309836134208
3,27,454,Elanga,NEW,BOU,MID,6.1,0.6794816789848601,0.18822098040819085,0.11933410404624276,67.5,0.5339486514477602,3.123985414887054
3,27,70,Kluivert,BOU,NEW,MID,6.0,1.2480052644624697,0.19317338105721318,0.11933410404624276,67.5,0.16347569941578205,3.0995625729709255
3,27,60,Hill,BOU,NEW,DEF,5.5,0.6008469854478646,0.3231628308456958,0.5250571428571429,67.5,0.1376222894936552,3.0933524265701435
3,23,346,Calvert-Lewin,LEE,BHA,FWD,6.0,1.5071740720115927,0.0,0.0,67.5,0.16245914057548502,3.077980511374289
3,24,254,Robinson,FUL,CRY,DEF,4.5,0.39949422442280164,0.8297926700496407,0.2122571428571429,67.5,0.16153771941425282,3.0671223397557914
3,21,305,Davis,IPS,LIV,DEF,4.0,1.1837766387851394,0.09137314639432303,0.2122571428571429,67.5,0.04659343217163549,3.0584705820168
3,30,242,George,EVE,MUN,MID,5.5,1.1294768032800704,0.09359576693384676,0.11933410404624276,67.5,0.18862995880280908,3.0526669854097976
3,24,570,Palacios,FUL,CRY,MID,5.5,0.9431421932799813,0.2817554858610161,0.11933410404624276,67.5,0.3468243541547989,3.0514013792403296
3,22,551,N.Angulo,SUN,BRE,MID,5.0,0.7883272309571269,0.1446677182401974,0.14916763005780345,67.5,0.5887673641318946,3.015799754283929
3,27,79,Evanilson,BOU,NEW,FWD,6.0,1.4171625045970926,0.0,0.0,67.5,0.16082640530272585,2.990427432543393
3,22,542,E.Le Fée,SUN,BRE,MID,5.9,0.9954063271856273,0.1446677182401974,0.11933410404624276,67.5,0.1986690239195178,2.990071048748076
3,27,445,Thiaw,NEW,BOU,DEF,5.0,0.47355567642638485,0.2925863594434443,0.5250571428571429,67.5,0.1192994499074651,2.9588243120633946
3,21,356,Virgil,LIV,IPS,DEF,6.5,0.7837378646543464,0.1588886086376975,0.5250571428571429,67.5,0.07115160697150523,2.94446680206806
3,23,605,Yalcouyé,BHA,LEE,MID,4.5,1.2547784417312524,0.19027028029703452,0.08908092485549132,44.4,0.2833168426300112,2.9435889032056872
3,25,576,Stroud,HUL,AVL,MID,5.0,0.8945560813764213,0.3258638470990834,0.14916763005780345,67.5,0.22363352886610244,2.941982308182293
3,24,250,Leno,FUL,CRY,GK,4.5,0.0,1.2062895707508976,0.0,67.5,0.15993784329918087,2.933701098260605
3,28,474,Jair Cunha,NFO,TOT,DEF,4.5,0.0,1.1855826556896158,0.2122571428571429,67.5,0.05592663563361508,2.9067664341803736
3,25,41,Buendía,AVL,HUL,MID,6.0,0.923267661995454,0.2423554167649939,0.11933410404624276,67.5,0.15127306045267822,2.899053211269265
3,23,109,Verbruggen,BHA,LEE,GK,4.5,0.0,1.1858715339725387,0.0,67.5,0.14428605938298789,2.8976312775660533
3,24,202,Richards,CRY,FUL,DEF,5.0,0.13950285974025844,0.5655671259550148,0.5250571428571429,67.5,0.09656893312862118,2.8723509289376747
3,23,337,Aaronson,LEE,BHA,MID,5.4,0.8160297960285325,0.14681255831290713,0.14916763005780345,67.5,0.19570521231254623,2.8543378256141247
3,23,327,Bijol,LEE,BHA,DEF,5.0,0.45116254507164494,0.022751409592867256,0.6563214285714286,67.5,0.20728028328113451,2.845176683466228
3,23,116,Dunk,BHA,LEE,DEF,4.5,0.19341265707847832,1.0244101286921174,0.2122571428571429,67.5,0.0978046720548551,2.83812816783099
3,24,214,Kamada,CRY,FUL,MID,5.0,0.3383735111759184,0.23410663950999994,0.43213410404624275,67.5,0.43162070395314667,2.8252539160312793
3,30,418,Maguire,MUN,EVE,DEF,5.0,0.6134812199610293,0.3511023601528323,0.2122571428571429,67.5,0.09689650345046277,2.8030562076221948
3,24,204,Mitchell,CRY,FUL,DEF,4.5,0.4141612880529496,0.5655671259550148,0.2122571428571429,67.5,0.06663321133773895,2.7869184915351544
3,28,502,Robertson,TOT,NFO,DEF,4.5,0.29469003016898687,0.12066551247446333,0.5250571428571429,67.5,0.22593249047280217,2.7693451759733954
3,21,304,O'Shea,IPS,LIV,DEF,4.0,0.5814645810892143,0.09137314639432303,0.5250571428571429,67.5,0.03328199736912027,2.75564708951836
3,24,257,Bassey,FUL,CRY,DEF,4.5,0.22345047463810552,0.8297926700496407,0.2122571428571429,67.5,0.11001006548075842,2.748534049708112
3,27,447,Botman,NEW,BOU,DEF,5.0,0.2982094009260486,0.2925863594434443,0.5250571428571429,67.5,0.17372745750898105,2.6984146028294007
3,24,264,Bobb,FUL,CRY,MID,5.5,0.508275147517399,0.2817554858610161,0.11933410404624276,67.5,0.21074876249380714,2.6792073590815386
3,24,198,Henderson,CRY,FUL,GK,5.0,0.0,0.9895935625685593,0.0,67.5,0.13653445271857712,2.6683172044763253
3,21,357,Frimpong,LIV,IPS,DEF,5.5,0.7530721500404568,0.1588886086376975,0.2122571428571429,67.5,0.13708289999071183,2.666254560314543
3,23,332,Justin,LEE,BHA,DEF,4.5,0.34443051664660107,0.022751409592867256,0.5250571428571429,67.5,0.2562814820820756,2.66594210426902
3,25,32,Cash,AVL,HUL,DEF,4.5,0.46794834605679647,0.6125146842512792,0.2122571428571429,67.5,0.04742910292935223,2.664236354013101
3,25,51,George Hemmings,AVL,HUL,MID,4.5,0.5221666903496419,0.2423554167649939,0.11933410404624276,67.5,0.2422549136102879,2.650769184937648
3,27,61,Truffert,BOU,NEW,DEF,5.5,0.37878071284557013,0.3231628308456958,0.2122571428571429,67.5,0.17788368972410612,2.6351376622405436
3,30,230,Branthwaite,EVE,MUN,DEF,5.5,0.8583747241123048,-0.38242320030740645,0.5250571428571429,67.5,0.08479154865196528,2.62906570203967
3,21,362,Jacquet,LIV,IPS,DEF,5.0,0.341194619182136,0.1588886086376975,0.5250571428571429,67.5,0.08468890890460626,2.6276765080486952
3,27,593,Dedić,NEW,BOU,DEF,4.5,0.42920777720173875,0.2925863594434443,0.2122571428571429,67.5,0.1649491317372969,2.6234706330481825
3,21,259,Diop,IPS,LIV,DEF,4.0,0.4517505269078959,0.09137314639432303,0.5250571428571429,67.5,0.04620333403685758,2.6176304556149383
3,25,37,Lindelöf,AVL,HUL,DEF,4.5,0.1493273657342367,0.6125146842512792,0.2122571428571429,67.5,0.03395340257303466,2.611052595415693
3,25,34,Pau,AVL,HUL,DEF,4.5,0.14086126096470133,0.6125146842512792,0.2122571428571429,67.5,0.042661610304562975,2.5861362588773487
3,23,334,Muharemović,LEE,BHA,DEF,5.0,0.32519091752138657,0.022751409592867256,0.5250571428571429,67.5,0.18583626943014467,2.583305961210101
3,30,246,Röhl,EVE,MUN,MID,5.0,0.7074321260812347,0.09359576693384676,0.11933410404624276,67.5,0.05599352902787112,2.5793555260891954
3,27,57,Petrović,BOU,NEW,GK,4.5,0.0,0.8444604380041243,0.0,67.5,0.16462774702424116,2.576561869238892
3,22,552,Brobbey,SUN,BRE,FWD,5.9,1.0396710323217857,0.0,0.0,67.5,0.06587771020529128,2.565809080872942
3,22,95,O.Dango,BRE,SUN,MID,6.4,1.1609121719278666,0.17271072671481422,0.077635838150289,40.7,0.062281618979645556,2.5532549103409363
3,23,336,Okafor,LEE,BHA,MID,5.9,1.1160189506641094,0.08767450733008647,0.08908092485549132,44.4,0.1192566315092274,2.5380593039285593
3,28,558,Schlager,NFO,TOT,MID,5.0,0.7105131299114634,0.20909913335566044,0.32258092485549134,44.4,0.1633687896727587,2.5366295776652903
3,24,265,Berge,FUL,CRY,MID,5.0,0.3399561590516803,0.2817554858610161,0.11933410404624276,67.5,0.2624703443561873,2.532508705976907
3,23,338,Ampadu,LEE,BHA,MID,5.5,0.2767106155694553,0.14681255831290713,0.43213410404624275,67.5,0.1946367492931739,2.52344471654528
3,28,201,Muñoz,NFO,TOT,DEF,5.4,0.9163252991099329,0.6170487734855161,0.1841190476190476,35.2,0.05408617642604534,2.5210237410849863
3,29,161,Lavia,CHE,ARS,MID,5.0,0.6625078462941618,0.13475400503384105,0.11933410404624276,67.5,0.24653014584630786,2.5137893577581774
3,27,567,Horníček,NEW,BOU,GK,5.0,0.004310851782447278,0.8138839666018729,0.0,67.5,0.2532274702322054,2.5039677431619802
3,23,138,Kostoulas,BHA,LEE,FWD,5.5,1.2755999389845192,0.0,0.0,44.4,0.07592521583651095,2.495158565620757
3,26,492,Awoniyi,COV,MCI,FWD,5.5,1.3088687870633835,0.0,0.0,44.4,0.11252360532324066,2.4799450239655716
3,30,415,Dorgu,MUN,EVE,MID,5.9,1.3276179479465284,0.10291679718982562,0.10351445086705201,40.7,0.025964055484087277,2.4633786361028776
3,22,105,Anthony,BRE,SUN,MID,6.0,1.096714574960041,0.19817176750815296,0.08908092485549132,44.4,0.06085384833774619,2.4590452588955642
3,24,203,Canvot,CRY,FUL,DEF,4.9,0.056593359875046115,0.5655671259550148,0.2122571428571429,67.5,0.0948637866857861,2.4409966670634478
3,25,45,McGinn,AVL,HUL,MID,5.4,0.7352199275163143,0.2423554167649939,0.11933410404624276,67.5,0.12429499381116033,2.4213438597034895
3,22,532,Ballard,SUN,BRE,DEF,5.0,0.3742198959392579,0.007943764402436604,0.5250571428571429,67.5,0.12892859502074291,2.413589696727043
3,25,36,Maatsen,AVL,HUL,DEF,4.5,0.1536994795932393,0.6125146842512792,0.2122571428571429,67.5,0.02827319422600975,2.404700219063982
3,21,306,Greaves,IPS,LIV,DEF,4.0,0.3806938951905727,0.09137314639432303,0.5250571428571429,67.5,0.029749009834897183,2.4013434160854947
3,28,112,Van Hecke,TOT,NFO,DEF,4.9,0.43702864762440236,0.12066551247446333,0.2122571428571429,67.5,0.13740019005729615,2.396800091144146
3,30,229,Tarkowski,EVE,MUN,DEF,6.0,0.5401068877739914,-0.38242320030740645,0.5250571428571429,67.5,0.20773847410596094,2.396182007132392
3,22,96,Damsgaard,BRE,SUN,MID,5.5,0.7891969075688943,0.19817176750815296,0.08908092485549132,44.4,0.1283065680278094,2.394756167960348
3,28,522,Gray,TOT,NFO,MID,5.0,0.4444173959312677,0.16134090232606177,0.11933410404624276,67.5,0.2110393902321338,2.3923364023539615
3,25,280,Coyle,HUL,AVL,DEF,4.0,0.31089904586103245,0.7970924879224981,0.19916071428571427,50.6,0.07819084528705869,2.387586031264517
3,30,423,Shaw,MUN,EVE,DEF,4.5,0.2819097929994534,0.3511023601528323,0.2122571428571429,67.5,0.05670682261870615,2.3870607459573274
3,26,190,Tchaouna,COV,MCI,MID,5.5,0.49474593036160264,0.13118568785096998,0.14916763005780345,67.5,0.06832678087751647,2.3756398461447326
3,25,47,Kamara,AVL,HUL,MID,5.0,0.3761925571112271,0.2423554167649939,0.11933410404624276,67.5,0.17126826119754615,2.368533317843414
3,21,267,Lukić,IPS,LIV,MID,5.0,0.66765064448712,0.15693264028576975,0.11933410404624276,67.5,0.18412783353327225,2.355322678999803
3,21,369,Ngumoha,LIV,IPS,MID,5.9,0.872470684309913,0.08700558122517703,0.077635838150289,40.7,0.16563177490038877,2.3487438785857675
3,26,184,Grimes,COV,MCI,MID,5.0,0.3991920726347759,0.13118568785096998,0.11933410404624276,67.5,0.165149962915615,2.3430017516066863
3,29,11,Mosquera,ARS,CHE,DEF,5.5,0.0044901421755651795,1.0378651152504978,0.15932857142857143,50.6,0.06428981594925635,2.342434980211932
3,28,455,Tonali,TOT,NFO,MID,5.4,0.193621486240224,0.16134090232606177,0.11933410404624276,67.5,0.32534535114993296,2.3363544127323053
3,30,412,Lammens,MUN,EVE,GK,5.0,0.0,0.6811220585854094,0.0,67.5,0.04118436081253336,2.325306419397943
3,27,71,Cook,BOU,NEW,MID,5.0,0.18594796435322405,0.19317338105721318,0.11933410404624276,67.5,0.2711602043861005,2.322009771620509
3,23,385,Trafford,LEE,BHA,GK,5.0,0.0029608256438002052,0.4467778462064118,0.0,67.5,0.26491745169421715,2.297201578089884
3,30,244,Armstrong,EVE,MUN,MID,5.0,0.04346851924719659,0.09359576693384676,0.43213410404624275,67.5,0.10220253628910317,2.274400926516389
3,26,575,Yirenkyi,COV,MCI,MID,5.0,0.48758275075039276,0.13118568785096998,0.11933410404624276,67.5,0.1727609625779502,2.2615267617631796
3,22,541,Meunier,SUN,BRE,DEF,4.5,0.4028901611696643,0.007943764402436604,0.2122571428571429,67.5,0.10972442970979596,2.257285719947599
3,26,173,Thomas,COV,MCI,DEF,4.0,0.1984779174426231,-0.0875084416954306,0.5250571428571429,67.5,0.09868684760409177,2.2568475618922985
3,21,320,Akpom,IPS,LIV,FWD,5.0,1.1402742685423384,0.0,0.0,24.0,0.03540374135059799,2.23995342893128
3,27,64,Smith,BOU,NEW,DEF,4.5,0.2793807103042135,0.3231628308456958,0.2122571428571429,67.5,0.08480233237390068,2.2393690928022014
3,21,564,Scherpen,IPS,LIV,GK,4.5,0.011255326330681423,0.5637336493508266,0.0,67.5,0.07751464431949262,2.2350490745464553
3,22,534,Hume,SUN,BRE,DEF,4.5,0.37414318796931034,0.007943764402436604,0.2122571428571429,67.5,0.1293876480465699,2.203501777113458
3,29,7,Lewis-Skelly,ARS,CHE,MID,5.5,0.21151008909735566,0.38981900187947527,0.11933410404624276,67.5,0.052974155475537486,2.194211005031326
3,29,200,Lacroix,CHE,ARS,DEF,6.0,0.13962356325350656,-0.061823315741060036,0.5250571428571429,67.5,0.03974206679142983,2.193087301569447
3,26,395,Lewis,MCI,COV,DEF,4.5,0.3340220931221314,0.8662523969921151,0.1841190476190476,35.2,0.013871496459699276,2.176736441302631
3,23,330,Bogle,LEE,BHA,DEF,4.5,0.31403956200873573,0.022751409592867256,0.2122571428571429,67.5,0.1146653603830374,2.175089505978012
3,21,377,Munoz,LIV,IPS,MID,6.5,0.8209291614358118,0.09983195683576825,0.08908092485549132,44.4,0.1465698258369928,2.1744258678040866
3,21,358,Kerkez,LIV,IPS,DEF,5.5,0.35070144326518327,0.1588886086376975,0.2122571428571429,67.5,0.06495050109025195,2.1575055879499105
3,30,432,Mainoo,MUN,EVE,MID,5.5,0.4978565410129316,0.11808880660355914,0.32258092485549134,44.4,0.06684122166577747,2.1563768027262493
3,23,260,Wilson,LEE,BHA,MID,6.4,0.8273643221213183,0.07641011666669206,0.077635838150289,40.7,0.07962245265771475,2.131330056683366
3,24,588,Khalaili,CRY,FUL,DEF,5.0,0.30491624267299167,0.33774916601149857,0.3919464285714286,44.4,0.07545208978898299,2.1215815672964418
3,30,429,Rashford,MUN,EVE,MID,7.0,0.6878725728456079,0.11808880660355914,0.08908092485549132,44.4,0.0630200589184919,2.0918223062462173
3,28,496,Kinsky,TOT,NFO,GK,4.5,0.0,0.4506852109070404,0.0,67.5,0.09912548397923013,2.0885249806005564
3,22,536,Reinildo,SUN,BRE,DEF,4.5,0.26048145946475265,0.007943764402436604,0.2122571428571429,67.5,0.12785144279577895,2.067332385308514
3,30,417,Dalot,MUN,EVE,DEF,5.0,0.5327616645860703,0.20967366009126942,0.1584464285714286,44.4,0.03326661134465987,2.05906530605885
